subscriber_id,plan,monthly_price,channel,cohort_month,activity_month,month_number,is_active
SUB1125,Basic,29,Referral,2023-08,2023-11,3,1
SUB1125,Basic,29,Referral,2023-08,2023-12,4,1
SUB1126,Basic,29,Organic Search,2023-06,2023-06,0,1
SUB1126,Basic,29,Organic Search,2023-06,2023-07,1,1
SUB1126,Basic,29,Organic Search,2023-06,2023-08,2,1
SUB1126,Basic,29,Organic Search,2023-06,2023-09,3,1
SUB1126,Basic,29,Organic Search,2023-06,2023-10,4,1
SUB1126,Basic,29,Organic Search,2023-06,2023-11,5,1
SUB1126,Basic,29,Organic Search,2023-06,2023-12,6,1
SUB1126,Basic,29,Organic Search,2023-06,2024-01,7,1
SUB1126,Basic,29,Organic Search,2023-06,2024-02,8,1
SUB1126,Basic,29,Organic Search,2023-06,2024-03,9,1
SUB1126,Basic,29,Organic Search,2023-06,2024-04,10,1
SUB1126,Basic,29,Organic Search,2023-06,2024-05,11,1
SUB1126,Basic,29,Organic Search,2023-06,2024-06,12,1
SUB1126,Basic,29,Organic Search,2023-06,2024-07,13,1
SUB1126,Basic,29,Organic Search,2023-06,2024-08,14,1
SUB1126,Basic,29,Organic Search,2023-06,2024-09,15,1
SUB1126,Basic,29,Organic Search,2023-06,2024-10,16,1
SUB1126,Basic,29,Organic Search,2023-06,2024-11,17,1
SUB1126,Basic,29,Organic Search,2023-06,2024-12,18,1
SUB1127,Business,149,Referral,2022-08,2022-08,0,1
SUB1127,Business,149,Referral,2022-08,2022-09,1,1
SUB1127,Business,149,Referral,2022-08,2022-10,2,1
SUB1127,Business,149,Referral,2022-08,2022-11,3,1
SUB1127,Business,149,Referral,2022-08,2022-12,4,1
SUB1127,Business,149,Referral,2022-08,2023-01,5,1
SUB1127,Business,149,Referral,2022-08,2023-02,6,1
SUB1127,Business,149,Referral,2022-08,2023-03,7,1
SUB1127,Business,149,Referral,2022-08,2023-04,8,1
SUB1127,Business,149,Referral,2022-08,2023-05,9,1
SUB1127,Business,149,Referral,2022-08,2023-06,10,1
SUB1127,Business,149,Referral,2022-08,2023-07,11,1
SUB1127,Business,149,Referral,2022-08,2023-08,12,1
SUB1128,Basic,29,Paid Ads,2023-04,2023-04,0,1
SUB1128,Basic,29,Paid Ads,2023-04,2023-05,1,1
SUB1128,Basic,29,Paid Ads,2023-04,2023-06,2,1
SUB1128,Basic,29,Paid Ads,2023-04,2023-07,3,1
SUB1128,Basic,29,Paid Ads,2023-04,2023-08,4,1
SUB1128,Basic,29,Paid Ads,2023-04,2023-09,5,1
SUB1128,Basic,29,Paid Ads,2023-04,2023-10,6,1
SUB1128,Basic,29,Paid Ads,2023-04,2023-11,7,1
SUB1128,Basic,29,Paid Ads,2023-04,2023-12,8,1
SUB1128,Basic,29,Paid Ads,2023-04,2024-01,9,1
SUB1128,Basic,29,Paid Ads,2023-04,2024-02,10,1
SUB1128,Basic,29,Paid Ads,2023-04,2024-03,11,1
SUB1128,Basic,29,Paid Ads,2023-04,2024-04,12,1
SUB1129,Basic,29,Social Media,2023-03,2023-03,0,1
SUB1129,Basic,29,Social Media,2023-03,2023-04,1,1
SUB1129,Basic,29,Social Media,2023-03,2023-05,2,1
SUB1130,Pro,79,Direct,2023-01,2023-01,0,1
SUB1130,Pro,79,Direct,2023-01,2023-02,1,1
SUB1130,Pro,79,Direct,2023-01,2023-03,2,1
SUB1130,Pro,79,Direct,2023-01,2023-04,3,1
SUB1130,Pro,79,Direct,2023-01,2023-05,4,1
SUB1130,Pro,79,Direct,2023-01,2023-06,5,1
SUB1130,Pro,79,Direct,2023-01,2023-07,6,1
SUB1130,Pro,79,Direct,2023-01,2023-08,7,1
SUB1130,Pro,79,Direct,2023-01,2023-09,8,1
SUB1130,Pro,79,Direct,2023-01,2023-10,9,1
SUB1130,Pro,79,Direct,2023-01,2023-11,10,1
SUB1130,Pro,79,Direct,2023-01,2023-12,11,1
SUB1130,Pro,79,Direct,2023-01,2024-01,12,1
SUB1130,Pro,79,Direct,2023-01,2024-02,13,1
SUB1130,Pro,79,Direct,2023-01,2024-03,14,1
SUB1130,Pro,79,Direct,2023-01,2024-04,15,1
SUB1130,Pro,79,Direct,2023-01,2024-05,16,1
SUB1130,Pro,79,Direct,2023-01,2024-06,17,1
SUB1130,Pro,79,Direct,2023-01,2024-07,18,1
SUB1130,Pro,79,Direct,2023-01,2024-08,19,1
SUB1130,Pro,79,Direct,2023-01,2024-09,20,1
SUB1130,Pro,79,Direct,2023-01,2024-10,21,1
SUB1130,Pro,79,Direct,2023-01,2024-11,22,1
SUB1130,Pro,79,Direct,2023-01,2024-12,23,1
SUB1131,Basic,29,Organic Search,2023-09,2023-09,0,1
SUB1131,Basic,29,Organic Search,2023-09,2023-10,1,1
SUB1131,Basic,29,Organic Search,2023-09,2023-11,2,1
SUB1131,Basic,29,Organic Search,2023-09,2023-12,3,1
SUB1131,Basic,29,Organic Search,2023-09,2024-01,4,1
SUB1131,Basic,29,Organic Search,2023-09,2024-02,5,1
SUB1131,Basic,29,Organic Search,2023-09,2024-03,6,1
SUB1131,Basic,29,Organic Search,2023-09,2024-04,7,1
SUB1131,Basic,29,Organic Search,2023-09,2024-05,8,1
SUB1131,Basic,29,Organic Search,2023-09,2024-06,9,1
SUB1131,Basic,29,Organic Search,2023-09,2024-07,10,1
SUB1131,Basic,29,Organic Search,2023-09,2024-08,11,1
SUB1131,Basic,29,Organic Search,2023-09,2024-09,12,1
SUB1131,Basic,29,Organic Search,2023-09,2024-10,13,1
SUB1131,Basic,29,Organic Search,2023-09,2024-11,14,1
SUB1131,Basic,29,Organic Search,2023-09,2024-12,15,1
SUB1132,Basic,29,Direct,2023-05,2023-05,0,1
SUB1132,Basic,29,Direct,2023-05,2023-06,1,1
SUB1132,Basic,29,Direct,2023-05,2023-07,2,1
SUB1132,Basic,29,Direct,2023-05,2023-08,3,1
SUB1132,Basic,29,Direct,2023-05,2023-09,4,1
SUB1132,Basic,29,Direct,2023-05,2023-10,5,1
SUB1132,Basic,29,Direct,2023-05,2023-11,6,1
SUB1132,Basic,29,Direct,2023-05,2023-12,7,1
SUB1132,Basic,29,Direct,2023-05,2024-01,8,1
SUB1132,Basic,29,Direct,2023-05,2024-02,9,1
SUB1132,Basic,29,Direct,2023-05,2024-03,10,1
SUB1132,Basic,29,Direct,2023-05,2024-04,11,1
SUB1132,Basic,29,Direct,2023-05,2024-05,12,1
SUB1132,Basic,29,Direct,2023-05,2024-06,13,1
SUB1132,Basic,29,Direct,2023-05,2024-07,14,1
SUB1132,Basic,29,Direct,2023-05,2024-08,15,1
SUB1133,Pro,79,Direct,2022-07,2022-07,0,1
SUB1133,Pro,79,Direct,2022-07,2022-08,1,1
SUB1134,Basic,29,Paid Ads,2022-12,2022-12,0,1
SUB1134,Basic,29,Paid Ads,2022-12,2023-01,1,1
SUB1134,Basic,29,Paid Ads,2022-12,2023-02,2,1
SUB1134,Basic,29,Paid Ads,2022-12,2023-03,3,1
SUB1134,Basic,29,Paid Ads,2022-12,2023-04,4,1
SUB1134,Basic,29,Paid Ads,2022-12,2023-05,5,1
SUB1134,Basic,29,Paid Ads,2022-12,2023-06,6,1
SUB1134,Basic,29,Paid Ads,2022-12,2023-07,7,1
SUB1134,Basic,29,Paid Ads,2022-12,2023-08,8,1
SUB1134,Basic,29,Paid Ads,2022-12,2023-09,9,1
SUB1134,Basic,29,Paid Ads,2022-12,2023-10,10,1
SUB1134,Basic,29,Paid Ads,2022-12,2023-11,11,1
SUB1134,Basic,29,Paid Ads,2022-12,2023-12,12,1
SUB1134,Basic,29,Paid Ads,2022-12,2024-01,13,1
SUB1134,Basic,29,Paid Ads,2022-12,2024-02,14,1
SUB1134,Basic,29,Paid Ads,2022-12,2024-03,15,1
SUB1134,Basic,29,Paid Ads,2022-12,2024-04,16,1
SUB1135,Business,149,Referral,2023-08,2023-08,0,1
SUB1135,Business,149,Referral,2023-08,2023-09,1,1
SUB1135,Business,149,Referral,2023-08,2023-10,2,1
SUB1135,Business,149,Referral,2023-08,2023-11,3,1
SUB1135,Business,149,Referral,2023-08,2023-12,4,1
SUB1135,Business,149,Referral,2023-08,2024-01,5,1
SUB1135,Business,149,Referral,2023-08,2024-02,6,1
SUB1135,Business,149,Referral,2023-08,2024-03,7,1
SUB1135,Business,149,Referral,2023-08,2024-04,8,1
SUB1135,Business,149,Referral,2023-08,2024-05,9,1
SUB1135,Business,149,Referral,2023-08,2024-06,10,1
SUB1135,Business,149,Referral,2023-08,2024-07,11,1
SUB1135,Business,149,Referral,2023-08,2024-08,12,1
SUB1135,Business,149,Referral,2023-08,2024-09,13,1
SUB1135,Business,149,Referral,2023-08,2024-10,14,1
SUB1135,Business,149,Referral,2023-08,2024-11,15,1
SUB1135,Business,149,Referral,2023-08,2024-12,16,1
SUB1136,Basic,29,Organic Search,2022-07,2022-07,0,1
SUB1137,Basic,29,Paid Ads,2023-11,2023-11,0,1
SUB1137,Basic,29,Paid Ads,2023-11,2023-12,1,1
SUB1137,Basic,29,Paid Ads,2023-11,2024-01,2,1
SUB1137,Basic,29,Paid Ads,2023-11,2024-02,3,1
SUB1137,Basic,29,Paid Ads,2023-11,2024-03,4,1
SUB1137,Basic,29,Paid Ads,2023-11,2024-04,5,1
SUB1137,Basic,29,Paid Ads,2023-11,2024-05,6,1
SUB1137,Basic,29,Paid Ads,2023-11,2024-06,7,1
SUB1137,Basic,29,Paid Ads,2023-11,2024-07,8,1
SUB1137,Basic,29,Paid Ads,2023-11,2024-08,9,1
SUB1137,Basic,29,Paid Ads,2023-11,2024-09,10,1
SUB1137,Basic,29,Paid Ads,2023-11,2024-10,11,1
SUB1137,Basic,29,Paid Ads,2023-11,2024-11,12,1
SUB1137,Basic,29,Paid Ads,2023-11,2024-12,13,1
SUB1138,Enterprise,399,Organic Search,2023-05,2023-05,0,1
SUB1138,Enterprise,399,Organic Search,2023-05,2023-06,1,1
SUB1138,Enterprise,399,Organic Search,2023-05,2023-07,2,1
SUB1138,Enterprise,399,Organic Search,2023-05,2023-08,3,1
SUB1138,Enterprise,399,Organic Search,2023-05,2023-09,4,1
SUB1138,Enterprise,399,Organic Search,2023-05,2023-10,5,1
SUB1138,Enterprise,399,Organic Search,2023-05,2023-11,6,1
SUB1138,Enterprise,399,Organic Search,2023-05,2023-12,7,1
SUB1138,Enterprise,399,Organic Search,2023-05,2024-01,8,1
SUB1138,Enterprise,399,Organic Search,2023-05,2024-02,9,1
SUB1138,Enterprise,399,Organic Search,2023-05,2024-03,10,1
SUB1138,Enterprise,399,Organic Search,2023-05,2024-04,11,1
SUB1138,Enterprise,399,Organic Search,2023-05,2024-05,12,1
SUB1138,Enterprise,399,Organic Search,2023-05,2024-06,13,1
SUB1138,Enterprise,399,Organic Search,2023-05,2024-07,14,1
SUB1139,Pro,79,Social Media,2023-05,2023-05,0,1
SUB1139,Pro,79,Social Media,2023-05,2023-06,1,1
SUB1139,Pro,79,Social Media,2023-05,2023-07,2,1
SUB1139,Pro,79,Social Media,2023-05,2023-08,3,1
SUB1139,Pro,79,Social Media,2023-05,2023-09,4,1
SUB1139,Pro,79,Social Media,2023-05,2023-10,5,1
SUB1139,Pro,79,Social Media,2023-05,2023-11,6,1
SUB1139,Pro,79,Social Media,2023-05,2023-12,7,1
SUB1139,Pro,79,Social Media,2023-05,2024-01,8,1
SUB1139,Pro,79,Social Media,2023-05,2024-02,9,1
SUB1139,Pro,79,Social Media,2023-05,2024-03,10,1
SUB1139,Pro,79,Social Media,2023-05,2024-04,11,1
SUB1139,Pro,79,Social Media,2023-05,2024-05,12,1
SUB1139,Pro,79,Social Media,2023-05,2024-06,13,1
SUB1139,Pro,79,Social Media,2023-05,2024-07,14,1
SUB1139,Pro,79,Social Media,2023-05,2024-08,15,1
SUB1139,Pro,79,Social Media,2023-05,2024-09,16,1
SUB1139,Pro,79,Social Media,2023-05,2024-10,17,1
SUB1139,Pro,79,Social Media,2023-05,2024-11,18,1
SUB1139,Pro,79,Social Media,2023-05,2024-12,19,1
SUB1140,Business,149,Direct,2023-07,2023-07,0,1
SUB1140,Business,149,Direct,2023-07,2023-08,1,1
SUB1140,Business,149,Direct,2023-07,2023-09,2,1
SUB1140,Business,149,Direct,2023-07,2023-10,3,1
SUB1140,Business,149,Direct,2023-07,2023-11,4,1
SUB1140,Business,149,Direct,2023-07,2023-12,5,1
SUB1140,Business,149,Direct,2023-07,2024-01,6,1
SUB1140,Business,149,Direct,2023-07,2024-02,7,1
SUB1140,Business,149,Direct,2023-07,2024-03,8,1
SUB1140,Business,149,Direct,2023-07,2024-04,9,1
SUB1140,Business,149,Direct,2023-07,2024-05,10,1
SUB1140,Business,149,Direct,2023-07,2024-06,11,1
SUB1140,Business,149,Direct,2023-07,2024-07,12,1
SUB1140,Business,149,Direct,2023-07,2024-08,13,1
SUB1140,Business,149,Direct,2023-07,2024-09,14,1
SUB1140,Business,149,Direct,2023-07,2024-10,15,1
SUB1140,Business,149,Direct,2023-07,2024-11,16,1
SUB1140,Business,149,Direct,2023-07,2024-12,17,1
SUB1141,Pro,79,Social Media,2023-10,2023-10,0,1
SUB1142,Business,149,Direct,2023-03,2023-03,0,1
SUB1142,Business,149,Direct,2023-03,2023-04,1,1
SUB1142,Business,149,Direct,2023-03,2023-05,2,1
SUB1142,Business,149,Direct,2023-03,2023-06,3,1
SUB1142,Business,149,Direct,2023-03,2023-07,4,1
SUB1142,Business,149,Direct,2023-03,2023-08,5,1
SUB1142,Business,149,Direct,2023-03,2023-09,6,1
SUB1142,Business,149,Direct,2023-03,2023-10,7,1
SUB1142,Business,149,Direct,2023-03,2023-11,8,1
SUB1142,Business,149,Direct,2023-03,2023-12,9,1
SUB1142,Business,149,Direct,2023-03,2024-01,10,1
SUB1142,Business,149,Direct,2023-03,2024-02,11,1
SUB1142,Business,149,Direct,2023-03,2024-03,12,1
SUB1142,Business,149,Direct,2023-03,2024-04,13,1
SUB1142,Business,149,Direct,2023-03,2024-05,14,1
SUB1142,Business,149,Direct,2023-03,2024-06,15,1
SUB1142,Business,149,Direct,2023-03,2024-07,16,1
SUB1142,Business,149,Direct,2023-03,2024-08,17,1
SUB1142,Business,149,Direct,2023-03,2024-09,18,1
SUB1142,Business,149,Direct,2023-03,2024-10,19,1
SUB1142,Business,149,Direct,2023-03,2024-11,20,1
SUB1142,Business,149,Direct,2023-03,2024-12,21,1
SUB1143,Basic,29,Referral,2023-08,2023-08,0,1
SUB1143,Basic,29,Referral,2023-08,2023-09,1,1
SUB1143,Basic,29,Referral,2023-08,2023-10,2,1
SUB1143,Basic,29,Referral,2023-08,2023-11,3,1
SUB1143,Basic,29,Referral,2023-08,2023-12,4,1
SUB1143,Basic,29,Referral,2023-08,2024-01,5,1
SUB1143,Basic,29,Referral,2023-08,2024-02,6,1
SUB1143,Basic,29,Referral,2023-08,2024-03,7,1
SUB1143,Basic,29,Referral,2023-08,2024-04,8,1
SUB1143,Basic,29,Referral,2023-08,2024-05,9,1
SUB1143,Basic,29,Referral,2023-08,2024-06,10,1
SUB1143,Basic,29,Referral,2023-08,2024-07,11,1
SUB1143,Basic,29,Referral,2023-08,2024-08,12,1
SUB1143,Basic,29,Referral,2023-08,2024-09,13,1
SUB1143,Basic,29,Referral,2023-08,2024-10,14,1
SUB1143,Basic,29,Referral,2023-08,2024-11,15,1
SUB1143,Basic,29,Referral,2023-08,2024-12,16,1
SUB1144,Basic,29,Direct,2023-07,2023-07,0,1
SUB1144,Basic,29,Direct,2023-07,2023-08,1,1
SUB1144,Basic,29,Direct,2023-07,2023-09,2,1
SUB1145,Pro,79,Referral,2023-01,2023-01,0,1
SUB1145,Pro,79,Referral,2023-01,2023-02,1,1
SUB1145,Pro,79,Referral,2023-01,2023-03,2,1
SUB1145,Pro,79,Referral,2023-01,2023-04,3,1
SUB1145,Pro,79,Referral,2023-01,2023-05,4,1
SUB1145,Pro,79,Referral,2023-01,2023-06,5,1
SUB1145,Pro,79,Referral,2023-01,2023-07,6,1
SUB1145,Pro,79,Referral,2023-01,2023-08,7,1
SUB1145,Pro,79,Referral,2023-01,2023-09,8,1
SUB1145,Pro,79,Referral,2023-01,2023-10,9,1
SUB1145,Pro,79,Referral,2023-01,2023-11,10,1
SUB1145,Pro,79,Referral,2023-01,2023-12,11,1
SUB1145,Pro,79,Referral,2023-01,2024-01,12,1
SUB1145,Pro,79,Referral,2023-01,2024-02,13,1
SUB1145,Pro,79,Referral,2023-01,2024-03,14,1
SUB1145,Pro,79,Referral,2023-01,2024-04,15,1
SUB1145,Pro,79,Referral,2023-01,2024-05,16,1
SUB1145,Pro,79,Referral,2023-01,2024-06,17,1
SUB1145,Pro,79,Referral,2023-01,2024-07,18,1
SUB1145,Pro,79,Referral,2023-01,2024-08,19,1
SUB1145,Pro,79,Referral,2023-01,2024-09,20,1
SUB1145,Pro,79,Referral,2023-01,2024-10,21,1
SUB1145,Pro,79,Referral,2023-01,2024-11,22,1
SUB1145,Pro,79,Referral,2023-01,2024-12,23,1
SUB1146,Basic,29,Direct,2023-11,2023-11,0,1
SUB1146,Basic,29,Direct,2023-11,2023-12,1,1
SUB1147,Business,149,Social Media,2023-10,2023-10,0,1
SUB1147,Business,149,Social Media,2023-10,2023-11,1,1
SUB1147,Business,149,Social Media,2023-10,2023-12,2,1
SUB1147,Business,149,Social Media,2023-10,2024-01,3,1
SUB1147,Business,149,Social Media,2023-10,2024-02,4,1
SUB1147,Business,149,Social Media,2023-10,2024-03,5,1
SUB1147,Business,149,Social Media,2023-10,2024-04,6,1
SUB1148,Basic,29,Social Media,2023-08,2023-08,0,1
SUB1148,Basic,29,Social Media,2023-08,2023-09,1,1
SUB1148,Basic,29,Social Media,2023-08,2023-10,2,1
SUB1148,Basic,29,Social Media,2023-08,2023-11,3,1
SUB1148,Basic,29,Social Media,2023-08,2023-12,4,1
SUB1149,Business,149,Referral,2023-11,2023-11,0,1
SUB1149,Business,149,Referral,2023-11,2023-12,1,1
SUB1149,Business,149,Referral,2023-11,2024-01,2,1
SUB1150,Business,149,Referral,2023-11,2023-11,0,1
SUB1150,Business,149,Referral,2023-11,2023-12,1,1
SUB1150,Business,149,Referral,2023-11,2024-01,2,1
SUB1150,Business,149,Referral,2023-11,2024-02,3,1
SUB1150,Business,149,Referral,2023-11,2024-03,4,1
SUB1150,Business,149,Referral,2023-11,2024-04,5,1
SUB1150,Business,149,Referral,2023-11,2024-05,6,1
SUB1150,Business,149,Referral,2023-11,2024-06,7,1
SUB1150,Business,149,Referral,2023-11,2024-07,8,1
SUB1151,Basic,29,Organic Search,2023-09,2023-09,0,1
SUB1152,Pro,79,Paid Ads,2023-10,2023-10,0,1
SUB1152,Pro,79,Paid Ads,2023-10,2023-11,1,1
SUB1152,Pro,79,Paid Ads,2023-10,2023-12,2,1
SUB1152,Pro,79,Paid Ads,2023-10,2024-01,3,1
SUB1152,Pro,79,Paid Ads,2023-10,2024-02,4,1
SUB1152,Pro,79,Paid Ads,2023-10,2024-03,5,1
SUB1152,Pro,79,Paid Ads,2023-10,2024-04,6,1
SUB1152,Pro,79,Paid Ads,2023-10,2024-05,7,1
SUB1152,Pro,79,Paid Ads,2023-10,2024-06,8,1
SUB1152,Pro,79,Paid Ads,2023-10,2024-07,9,1
SUB1152,Pro,79,Paid Ads,2023-10,2024-08,10,1
SUB1152,Pro,79,Paid Ads,2023-10,2024-09,11,1
SUB1152,Pro,79,Paid Ads,2023-10,2024-10,12,1
SUB1152,Pro,79,Paid Ads,2023-10,2024-11,13,1
SUB1152,Pro,79,Paid Ads,2023-10,2024-12,14,1
SUB1153,Pro,79,Organic Search,2023-09,2023-09,0,1
SUB1153,Pro,79,Organic Search,2023-09,2023-10,1,1
SUB1153,Pro,79,Organic Search,2023-09,2023-11,2,1
SUB1153,Pro,79,Organic Search,2023-09,2023-12,3,1
SUB1153,Pro,79,Organic Search,2023-09,2024-01,4,1
SUB1153,Pro,79,Organic Search,2023-09,2024-02,5,1
SUB1153,Pro,79,Organic Search,2023-09,2024-03,6,1
SUB1153,Pro,79,Organic Search,2023-09,2024-04,7,1
SUB1153,Pro,79,Organic Search,2023-09,2024-05,8,1
SUB1153,Pro,79,Organic Search,2023-09,2024-06,9,1
SUB1154,Basic,29,Direct,2023-08,2023-08,0,1
SUB1154,Basic,29,Direct,2023-08,2023-09,1,1
SUB1154,Basic,29,Direct,2023-08,2023-10,2,1
SUB1154,Basic,29,Direct,2023-08,2023-11,3,1
SUB1154,Basic,29,Direct,2023-08,2023-12,4,1
SUB1154,Basic,29,Direct,2023-08,2024-01,5,1
SUB1154,Basic,29,Direct,2023-08,2024-02,6,1
SUB1154,Basic,29,Direct,2023-08,2024-03,7,1
SUB1154,Basic,29,Direct,2023-08,2024-04,8,1
SUB1154,Basic,29,Direct,2023-08,2024-05,9,1
SUB1154,Basic,29,Direct,2023-08,2024-06,10,1
SUB1154,Basic,29,Direct,2023-08,2024-07,11,1
SUB1154,Basic,29,Direct,2023-08,2024-08,12,1
SUB1155,Pro,79,Social Media,2023-07,2023-07,0,1
SUB1155,Pro,79,Social Media,2023-07,2023-08,1,1
SUB1155,Pro,79,Social Media,2023-07,2023-09,2,1
SUB1155,Pro,79,Social Media,2023-07,2023-10,3,1
SUB1156,Basic,29,Paid Ads,2023-09,2023-09,0,1
SUB1156,Basic,29,Paid Ads,2023-09,2023-10,1,1
SUB1156,Basic,29,Paid Ads,2023-09,2023-11,2,1
SUB1156,Basic,29,Paid Ads,2023-09,2023-12,3,1
SUB1156,Basic,29,Paid Ads,2023-09,2024-01,4,1
SUB1156,Basic,29,Paid Ads,2023-09,2024-02,5,1
SUB1157,Basic,29,Social Media,2022-10,2022-10,0,1
SUB1157,Basic,29,Social Media,2022-10,2022-11,1,1
SUB1157,Basic,29,Social Media,2022-10,2022-12,2,1
SUB1158,Pro,79,Paid Ads,2023-11,2023-11,0,1
SUB1158,Pro,79,Paid Ads,2023-11,2023-12,1,1
SUB1158,Pro,79,Paid Ads,2023-11,2024-01,2,1
SUB1158,Pro,79,Paid Ads,2023-11,2024-02,3,1
SUB1158,Pro,79,Paid Ads,2023-11,2024-03,4,1
SUB1158,Pro,79,Paid Ads,2023-11,2024-04,5,1
SUB1158,Pro,79,Paid Ads,2023-11,2024-05,6,1
SUB1158,Pro,79,Paid Ads,2023-11,2024-06,7,1
SUB1158,Pro,79,Paid Ads,2023-11,2024-07,8,1
SUB1158,Pro,79,Paid Ads,2023-11,2024-08,9,1
SUB1158,Pro,79,Paid Ads,2023-11,2024-09,10,1
SUB1158,Pro,79,Paid Ads,2023-11,2024-10,11,1
SUB1158,Pro,79,Paid Ads,2023-11,2024-11,12,1
SUB1158,Pro,79,Paid Ads,2023-11,2024-12,13,1
SUB1159,Pro,79,Referral,2023-11,2023-11,0,1
SUB1159,Pro,79,Referral,2023-11,2023-12,1,1
SUB1159,Pro,79,Referral,2023-11,2024-01,2,1
SUB1159,Pro,79,Referral,2023-11,2024-02,3,1
SUB1159,Pro,79,Referral,2023-11,2024-03,4,1
SUB1159,Pro,79,Referral,2023-11,2024-04,5,1
SUB1159,Pro,79,Referral,2023-11,2024-05,6,1
SUB1159,Pro,79,Referral,2023-11,2024-06,7,1
SUB1159,Pro,79,Referral,2023-11,2024-07,8,1
SUB1159,Pro,79,Referral,2023-11,2024-08,9,1
SUB1159,Pro,79,Referral,2023-11,2024-09,10,1
SUB1159,Pro,79,Referral,2023-11,2024-10,11,1
SUB1159,Pro,79,Referral,2023-11,2024-11,12,1
SUB1159,Pro,79,Referral,2023-11,2024-12,13,1
SUB1160,Basic,29,Social Media,2022-05,2022-05,0,1
SUB1160,Basic,29,Social Media,2022-05,2022-06,1,1
SUB1160,Basic,29,Social Media,2022-05,2022-07,2,1
SUB1160,Basic,29,Social Media,2022-05,2022-08,3,1
SUB1160,Basic,29,Social Media,2022-05,2022-09,4,1
SUB1160,Basic,29,Social Media,2022-05,2022-10,5,1
SUB1160,Basic,29,Social Media,2022-05,2022-11,6,1
SUB1160,Basic,29,Social Media,2022-05,2022-12,7,1
SUB1160,Basic,29,Social Media,2022-05,2023-01,8,1
SUB1161,Enterprise,399,Social Media,2023-10,2023-10,0,1
SUB1161,Enterprise,399,Social Media,2023-10,2023-11,1,1
SUB1161,Enterprise,399,Social Media,2023-10,2023-12,2,1
SUB1161,Enterprise,399,Social Media,2023-10,2024-01,3,1
SUB1161,Enterprise,399,Social Media,2023-10,2024-02,4,1
SUB1161,Enterprise,399,Social Media,2023-10,2024-03,5,1
SUB1161,Enterprise,399,Social Media,2023-10,2024-04,6,1
SUB1161,Enterprise,399,Social Media,2023-10,2024-05,7,1
SUB1161,Enterprise,399,Social Media,2023-10,2024-06,8,1
SUB1161,Enterprise,399,Social Media,2023-10,2024-07,9,1
SUB1161,Enterprise,399,Social Media,2023-10,2024-08,10,1
SUB1161,Enterprise,399,Social Media,2023-10,2024-09,11,1
SUB1161,Enterprise,399,Social Media,2023-10,2024-10,12,1
SUB1161,Enterprise,399,Social Media,2023-10,2024-11,13,1
SUB1161,Enterprise,399,Social Media,2023-10,2024-12,14,1
SUB1162,Pro,79,Referral,2022-09,2022-09,0,1
SUB1162,Pro,79,Referral,2022-09,2022-10,1,1
SUB1162,Pro,79,Referral,2022-09,2022-11,2,1
SUB1162,Pro,79,Referral,2022-09,2022-12,3,1
SUB1162,Pro,79,Referral,2022-09,2023-01,4,1
SUB1163,Basic,29,Direct,2023-02,2023-02,0,1
SUB1163,Basic,29,Direct,2023-02,2023-03,1,1
SUB1163,Basic,29,Direct,2023-02,2023-04,2,1
SUB1163,Basic,29,Direct,2023-02,2023-05,3,1
SUB1163,Basic,29,Direct,2023-02,2023-06,4,1
SUB1163,Basic,29,Direct,2023-02,2023-07,5,1
SUB1163,Basic,29,Direct,2023-02,2023-08,6,1
SUB1163,Basic,29,Direct,2023-02,2023-09,7,1
SUB1163,Basic,29,Direct,2023-02,2023-10,8,1
SUB1164,Pro,79,Direct,2023-09,2023-09,0,1
SUB1164,Pro,79,Direct,2023-09,2023-10,1,1
SUB1164,Pro,79,Direct,2023-09,2023-11,2,1
SUB1164,Pro,79,Direct,2023-09,2023-12,3,1
SUB1164,Pro,79,Direct,2023-09,2024-01,4,1
SUB1164,Pro,79,Direct,2023-09,2024-02,5,1
SUB1164,Pro,79,Direct,2023-09,2024-03,6,1
SUB1164,Pro,79,Direct,2023-09,2024-04,7,1
SUB1164,Pro,79,Direct,2023-09,2024-05,8,1
SUB1164,Pro,79,Direct,2023-09,2024-06,9,1
SUB1164,Pro,79,Direct,2023-09,2024-07,10,1
SUB1164,Pro,79,Direct,2023-09,2024-08,11,1
SUB1164,Pro,79,Direct,2023-09,2024-09,12,1
SUB1164,Pro,79,Direct,2023-09,2024-10,13,1
SUB1164,Pro,79,Direct,2023-09,2024-11,14,1
SUB1164,Pro,79,Direct,2023-09,2024-12,15,1
SUB1165,Enterprise,399,Organic Search,2022-10,2022-10,0,1
SUB1165,Enterprise,399,Organic Search,2022-10,2022-11,1,1
SUB1165,Enterprise,399,Organic Search,2022-10,2022-12,2,1
SUB1165,Enterprise,399,Organic Search,2022-10,2023-01,3,1
SUB1165,Enterprise,399,Organic Search,2022-10,2023-02,4,1
SUB1165,Enterprise,399,Organic Search,2022-10,2023-03,5,1
SUB1165,Enterprise,399,Organic Search,2022-10,2023-04,6,1
SUB1165,Enterprise,399,Organic Search,2022-10,2023-05,7,1
SUB1165,Enterprise,399,Organic Search,2022-10,2023-06,8,1
SUB1165,Enterprise,399,Organic Search,2022-10,2023-07,9,1
SUB1166,Pro,79,Organic Search,2023-10,2023-10,0,1
SUB1166,Pro,79,Organic Search,2023-10,2023-11,1,1
SUB1166,Pro,79,Organic Search,2023-10,2023-12,2,1
